num,x,y,spp,dbh01,dbh04,hgt,crd,kabudachi,death
220,32.41046455,17.50389089,bp,5.506761031,5.952394872,5.6,29.736105591382987,183.81388075080702,1
221,31.863786,17.93730716,bp,9.135493733,7.957747155,7.4,26.21592742234278,206.36839434011765,1
222,31.68550522,18.03348731,bp,7.766761223,8.180564075,7.2,25.899281330232338,183.73986242824384,1
223,31.64129049,17.86874086,bp,6.589014644,6.843662553,5.8,26.503986548509936,215.4216198746643,1
224,31.89674369,17.510168,bp,21.89972017,21.8042272,7.3,29.134295648978515,1800.4637983791602,1
225,31.89179683,17.24741853,bp,4.901972247,5.188451145,4.3,29.670770976253415,269.14293769811354,1
226,32.11940718,17.11477675,bp,2.13,2.514648101,1.9,32.6131060766632,249.3027745555186,1
227,31.99938738,17.17616394,bp,2.832957987,2.960281942,3.1,30.99673737647167,270.10262602110873,1
228,32.26116972,17.23739045,bp,7.289296394,7.352958371,4.3,31.162702276829272,220.06445341410807,1
229,32.24936889,17.1001311,bp,5.856901906,6.429859701,5.6,32.80179914584366,203.6905666414526,1
230,31.99259201,17.25743239,bp,0.76,1.23,2.1,30.802138944881932,335.4528940605266,1
245,34.02577734,9.71190867,bp,7.448451337,7.703099246,6.6,88.9400169588611,44.205636263177475,1
246,34.05093781,9.693092728,bp,0.36,1.03,1.6,88.62792929186045,270.25159102366337,1
247,33.89485241,9.407522329,bp,2.08,2.22,3.0,84.62865923820314,87.34952622752809,1
248,34.06856706,9.41808477,bp,0.96,1.03,1.5,85.26043508752205,72.44738112623685,1
249,33.86120516,9.31434332,bp,2.93,3.151267873,3.8,83.51585774489385,74.65702157736091,1
250,33.7133626,9.495582451,bp,2.34,0.0,2.4,85.98334964139838,60.96509595951436,0
251,33.49599976,9.068935472,bp,2.9,0.0,1.4,79.06798092256355,37.11052848974221,0
252,33.81748807,9.145595847,bp,0.73,1.08,2.5,80.17513898879719,70.51034042342259,1
253,33.99186409,8.913800502,bp,4.456338407,4.61549335,4.0,77.38410692520287,34.48132764672556,1
261,40.79553508,5.033308552,bp,1.84,1.95,2.0,23.273662306450976,193.7900764785563,1
262,40.67586355,5.066075754,bp,0.97,2.31,2.1,23.448595453629096,171.75325336847473,1
263,40.044069,4.950192289,bp,1.26,0.0,2.5,24.18572804102205,43.18766843281454,0
264,40.62028247,5.351199116,bp,7.448451337,7.989578143,8.1,25.44970401471923,149.5107451902001,1
265,40.87613085,5.178963314,bp,14.92873366,0.0,6.6,23.431205445834337,144.6065363149058,0
266,41.0457958,5.079917568,bp,5.76140894,6.270704758,4.3,23.009926595727894,179.77764225160303,1
267,41.10062307,5.194427313,bp,5.665915974,6.366197724,5.1,23.13647398365623,173.97979245540594,1
268,40.67764847,5.571547387,bp,4.901972247,5.06112719,4.9,26.011321125004116,164.04507894935938,1
269,40.77785741,5.496685904,bp,5.315775099,5.53859202,5.1,24.17154631194426,206.35787148090563,1
270,40.90135226,5.489172571,bp,6.875493542,7.384789359,5.8,24.135142974086396,170.43847574929745,1
284,42.30458188,19.63480854,bp,15.82000134,16.01098728,10.7,22.32283480085308,0.0,1
290,42.2911532,29.22845886,bp,2.49,2.76929601,3.0,31.203411008024318,231.81414200879985,1
291,42.31495956,29.27998766,bp,1.24,0.55,3.4,31.12769950112124,273.94456296916053,1
292,42.39482312,29.34016916,bp,3.59,3.628732702,5.1,31.063748912795788,209.2971406581792,1
293,42.21876894,29.27455042,bp,2.65,0.0,2.9,31.081615626644997,282.32431029153935,0
294,42.21051793,29.30192194,bp,1.8,1.83,3.5,31.027286716590346,313.4717962076808,1
295,42.29697677,29.43580215,bp,1.22,1.36,2.1,30.882174861753136,267.2714536957824,1
296,42.36764133,29.52436601,bp,2.05,2.291831181,3.0,30.816606405156527,256.4160417373588,1
297,42.47063899,29.60368488,bp,1.0,1.21,2.7,30.841031231260033,260.8070054557881,1
298,42.43085771,29.81729986,bp,2.26,2.450986124,4.3,30.66701550460198,263.68861557883906,1
299,42.4990919,29.73027757,bp,8.53070495,8.944507802,7.3,30.789515889351595,206.68273918693185,1
300,42.57665163,29.82595715,bp,4.169859509,4.265352475,5.5,30.844928494603018,209.02356923128679,1
301,42.53738267,29.97268448,bp,1.31,1.909859317,3.1,30.773271337396025,179.45455681784478,1
302,42.20210713,29.67127094,bp,12.92338138,13.01887434,8.0,30.511115545452828,220.6979130168923,1
304,41.94673304,29.30027793,bp,5.188451145,5.570423008,6.6,30.943086820808116,216.79171149027835,1
305,41.89787336,29.36270311,bp,3.21,3.437746771,4.2,30.776416482504185,277.19464577108243,1
306,41.88079281,29.41660035,bp,2.25,2.546479089,3.6,30.509901974339353,276.5208701951238,1
307,41.79390492,29.38129557,bp,1.56,1.941690306,3.9,30.677873820902256,230.51589674302457,1
308,41.81873214,29.33387222,bp,0.84,1.13,1.6,30.80761139122256,255.39140848018897,1
309,41.84246817,29.62411282,bp,3.04,3.21492985,5.1,30.102465680593724,216.77905304672558,1
310,42.04984549,29.65374661,bp,6.35,7.416620348,5.9,30.351943904626438,275.52021365449355,1
311,41.93414513,29.73325126,bp,1.09,1.18,2.0,30.119758495870517,273.0370926474163,1
312,41.95504438,29.61210247,bp,1.84,1.86,3.0,30.21697819077724,291.33601210794933,1
313,41.99452325,29.81740353,bp,1.3,1.909859317,3.1,30.11351172237134,322.2714370116397,1
314,42.09512248,29.89974304,bp,0.86,1.05,2.5,30.185802524064922,264.09840069890487,1
315,42.03321526,29.84907257,bp,1.23,0.0,1.5,30.133487861834094,647.4834609125218,0
316,42.03321526,29.84907257,bp,4.106197532,4.329014452,5.2,30.133487861834094,359.8637077125218,1
317,42.25559181,29.92438257,bp,0.87,0.99,2.0,30.38812746666313,217.3806620022872,1
346,48.60225172,41.65987944,bp,3.342253805,3.278591828,3.3,10.41632432515818,19.743831616906448,1
347,49.00635548,42.14062387,bp,8.562535938,9.294648677,8.6,10.38817794659968,34.15736028488222,1
348,49.32416781,42.15658314,bp,3.787887646,3.9152116,5.4,10.489788244420176,65.23886207219401,1
349,49.59543713,42.18282589,bp,5.729577951,6.047887837,6.8,10.560420181686826,34.80888878871722,1
350,49.26633127,42.28511054,bp,1.63,1.68,3.4,10.686894651684096,78.51401781750845,1
351,49.23761531,42.69421038,bp,1.05,1.13,2.2,11.244655717590636,34.382636136912346,1
352,49.81830962,45.47698718,bp,3.21492985,3.596901714,4.7,28.22330868159346,0.0,1
356,41.55964686,45.41861041,bp,1.51,1.57,2.9,27.259490902477385,71.36553764621505,1
357,41.65028446,45.48473795,bp,3.405915782,3.819718634,4.4,27.23802466445481,52.754573837579194,1
358,41.49010693,45.56871798,bp,4.106197532,0.0,1.6,27.509427282595656,65.20431659633238,0
359,41.48078979,45.68160694,bp,3.405915782,3.596901714,4.7,27.821632814983815,63.93828686809515,1
360,41.347857,45.66180373,bp,1.22,1.687042397,2.8,27.65179535127382,63.89685678780644,1
362,41.82042906,49.21287247,bp,3.278591828,0.0,3.8,28.306399059905768,97.0303857695605,0
363,41.62474983,49.40017471,bp,4.042535555,4.201690498,4.7,27.969319998166306,102.64760643889139,1
364,41.73344728,49.44280711,bp,6.939155519,7.161972439,6.9,27.691692078581344,96.81156774692995,1
365,41.85837927,49.43215839,bp,2.99211293,3.119436885,4.2,28.186236699974014,131.34192572970144,1
366,41.91079217,49.30556912,bp,3.437746771,3.437746771,4.5,28.104394619573597,115.47177513500108,1
367,41.95643067,49.38459336,bp,1.88,2.164507226,4.0,27.964009142932643,124.4839959239446,1
368,41.89615681,49.15972847,bp,0.49,0.64,2.1,28.174789226708274,110.24863695672077,1
409,17.00265548,-10.0755008,bp,12.09577567,0.0,2.8,31.4866157929659,0.0,0
410,21.74400472,-9.617591413,bp,2.59,2.85,2.7,23.00231825516606,133.1692843912501,1
411,21.76625039,-9.522532463,bp,9.008169779,0.0,4.4,22.86683536156718,75.3253457793144,0
412,21.57359182,-9.2921288,bp,3.151267873,3.246760839,2.6,21.64432778247498,138.63853215163087,1
413,21.62235084,-9.326122197,bp,5.029296202,5.156620156,5.7,22.06007700523948,113.7179599917377,1
414,22.0853493,-9.562175368,bp,2.62,2.94,3.0,24.587837825095907,72.58800499067533,1
415,22.25608248,-9.535359168,bp,3.565070725,3.851549623,3.4,26.85789060253167,51.52922791734495,1
416,21.46494397,-9.255555249,bp,0.43,0.5,1.4,20.91821827170955,100.10248023634637,1
417,21.48763645,-9.191732752,bp,0.5,0.64,1.7,20.845006442834467,90.62154460593524,1
418,28.09650269,-4.700221541,bp,10.31324031,9.67662054,6.1,44.54258757453236,28.4965569436235,1
419,28.21630003,-4.605000932,bp,4.360845441,4.965634224,4.7,41.53199811177304,67.39331713159613,1
422,32.57920274,-4.181351697,bp,3.342253805,3.787887646,4.1,37.2543243961354,92.07351367688236,1
423,32.70002292,-4.046283969,bp,11.61831085,11.77746579,8.1,36.87753800673527,63.52936373104752,1
424,32.80903331,-4.197621347,bp,2.36,2.65,4.8,37.42718570385953,96.25362476082236,1
425,32.77300146,-3.849342139,bp,6.811831564,7.002817496,6.9,36.834454112793225,70.75198720807988,1
426,33.75886237,-1.982905698,bp,3.883380611,4.074366543,4.7,42.87205181055411,39.6675832115709,1
427,33.65070084,-1.902438624,bp,5.347606088,5.665915974,5.7,42.53057978505912,28.806221137850486,1
429,33.76606459,-6.972963607,bp,4.074366543,4.265352475,4.7,46.2180370485597,46.29542486399859,1
430,34.21745746,-7.328090235,bp,9.390141642,9.45380362,8.6,45.59857696655409,31.49765741690898,1
431,34.09602769,-6.939671431,bp,9.931268449,0.0,3.4,45.5155020437452,35.35958401215045,0
434,36.14043415,-1.98041451,bp,1.13,1.55,2.7,38.950430787523246,58.64835773811603,1
435,36.22493126,-1.830002693,bp,7.321127382,7.543944303,6.4,38.5036982557125,28.346625916959436,1
436,36.37628038,-1.936858173,bp,1.18,2.31,3.2,36.33424849723192,74.40195623864635,1
437,36.35769229,-1.857519139,bp,1.22,1.61,3.1,38.368457972224256,82.48158126843899,1
438,36.44344169,-2.049214316,bp,1.99,2.08,2.4,36.4940902839695,42.11424385110483,1
440,38.84947873,-3.968756281,bp,1.73,1.93,3.0,31.127017439551402,42.456141962579586,1
441,38.88785697,-4.114149349,bp,1.68,0.0,1.6,30.60513307667273,69.46995339604084,0
442,38.88133355,-4.135745113,bp,0.69,0.0,1.4,30.589120355006564,107.21218316771562,0
443,38.93552397,-4.024065698,bp,2.59,3.119436885,3.4,30.62216824194528,45.090909608691234,1
444,38.97726947,-4.016779943,bp,0.26,0.0,1.0,31.814751304740263,91.01464441023181,0
446,39.01488078,-2.201978448,bp,1.09,1.33,2.0,54.17480238663252,0.0,1
447,43.41154629,-9.422980136,bp,1.33,1.59,1.8,20.159978398805297,155.6871929666818,1
